bag_time_s,x_m,y_m,z_m
102.454001168,0.24667185505559638,0.1970075207768031,-0.24135421060368165
102.486169351,0.24628234747066324,0.19174802193271925,-0.24059444197953675
102.520250597,0.244956785001441,0.1896720432986377,-0.23577995805012336
102.55301734800001,0.24377616092737106,0.18474336549949147,-0.23530632026566595
102.58637268300001,0.24275254577546995,0.17920416326884728,-0.23477610944273103
102.619531515,0.24380055484345156,0.17598578729994177,-0.22867482671823394
102.653614836,0.24427935144585097,0.1730627135906169,-0.22833205844776522
102.686328204,0.2451773389406483,0.16841718525234906,-0.22775941569471211
102.720680478,0.2456238755114267,0.16662064408995764,-0.22984719588400754
102.753294377,0.2457585366795083,0.1619033526510748,-0.2292023626676433
102.786170118,0.24645205363987688,0.15738371061608475,-0.2285926080730347
102.81973531000001,0.24686272133234438,0.15515736618442053,-0.2316370682331613
102.85324125700001,0.24640450838291394,0.15093703342723375,-0.23076441453048668
102.887497944,0.2461838921608955,0.1475205973956904,-0.23010245858309542
102.920597911,0.24611038925204132,0.14556660224704102,-0.23433198342797923
102.957074332,0.24615870853940683,0.14176992493027188,-0.23361206587659056
102.98618769800001,0.24633908978294253,0.13782609189151224,-0.23285985147197577
103.02162601100001,0.24648562520156378,0.13626975805316527,-0.23191389707419355
103.053121136,0.2468992250548028,0.1326528588501757,-0.23121109561315437
103.086163349,0.24740595297988716,0.13071625074052953,-0.23078647229570884
103.121075535,0.24761506041915318,0.1296698256885011,-0.22605305362694997
103.1532531,0.2482521811477922,0.12725094568052417,-0.22523781480633082
103.188989133,0.24866740054621123,0.12580061937270792,-0.22464259348451218
103.21999633700001,0.24893482541770287,0.1249236368093553,-0.2272476679792405
103.25298648,0.24951391097051215,0.12309347285350296,-0.22644337371513776
103.287261064,0.2501353680674607,0.12246815288297065,-0.22583898638264535
103.32090657600001,0.2504084629078776,0.12195492930571376,-0.2257421968765571
103.35278068500001,0.25093454153101435,0.12096831548949265,-0.22504878896125455
103.386368339,0.2513166418671695,0.11992819306249819,-0.22458564092435893
103.41970333,0.25148027827114205,0.11952449297226768,-0.2264235880048597
103.45357959100001,0.25181642902065565,0.11859369407917232,-0.22593245774531637
103.486581055,0.25176593256152535,0.11770821626014225,-0.22538940018075163
103.522795004,0.251738528905444,0.11736192602572272,-0.2269935463330237
103.55346808700001,0.2516256206497779,0.11646057311261354,-0.22648864278284256
103.58645757500001,0.2510837926091804,0.11523735378047122,-0.22615545632713363
103.619877348,0.25088036649476964,0.11479349403857789,-0.22761243948998544
103.65305872900001,0.2502967434029966,0.11358318280034177,-0.2273325442293651
103.68610963600001,0.2496060994963183,0.11223076110064316,-0.22704166482236815
103.72001200400001,0.24885623771110085,0.11151082949113847,-0.22822688530235855
103.75338810100001,0.24801046806885352,0.1104133697597439,-0.2280373000991459
103.78621658200001,0.24685262443665568,0.10893815354205684,-0.22780380192378122
103.819853389,0.2457596186125081,0.10793949687570682,-0.22825033564122332
103.85322103600001,0.2449389930814832,0.10716498522987614,-0.22820184418278153
103.88601484300001,0.24333734131733842,0.10564946941660724,-0.22812774574988665
103.920336499,0.24256331053003954,0.10486398158692653,-0.22963285302709416
