t_s,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18
135.62590422,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
135.63849599600002,1500,1500,1500,1321,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.663843299,1500,1500,1500,1321,1728,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.66394991200002,1500,1500,1500,1323,1728,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.66396619100001,1500,1500,1500,1323,1728,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.669492127,1500,1500,1500,1323,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.677125338,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
135.712781274,1500,1500,1500,1323,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.725995466,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
135.757884185,1500,1500,1500,1323,1723,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.757911148,1500,1500,1500,1328,1723,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.757926961,1500,1500,1500,1328,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.759138914,1500,1500,1500,1333,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.77598044500002,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
135.783084416,1500,1500,1500,1333,1723,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.78333196100002,1500,1500,1500,1365,1723,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.783356825,1500,1500,1500,1365,1723,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.7975386,1500,1500,1500,1365,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.79756529,1500,1500,1500,1373,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.797582793,1500,1500,1500,1373,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.810684154,1500,1500,1500,1373,1723,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.810709858,1500,1500,1500,1390,1723,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.81072405700002,1500,1500,1500,1390,1723,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.826089317,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
135.82792163000002,1500,1500,1500,1390,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.827978941,1500,1500,1500,1408,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.828002304,1500,1500,1500,1408,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.84870995400001,1500,1500,1500,1408,1723,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.84872639,1500,1500,1500,1422,1723,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.848739066,1500,1500,1500,1422,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.848895773,1500,1500,1500,1437,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.87608404300002,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
135.878375303,1500,1500,1500,1437,1723,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.878614391,1500,1500,1500,1455,1723,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.87867414000002,1500,1500,1500,1462,1723,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.908654113,1500,1500,1500,1462,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.908678191,1500,1500,1500,1472,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.908692104,1500,1500,1500,1472,1723,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.90916764600001,1500,1500,1500,1500,1723,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.923508751,1500,1500,1500,1500,1723,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.925994097,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
135.95314258000002,1500,1500,1500,1500,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.953192081,1500,1500,1500,1500,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.953212385,1500,1500,1500,1500,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.968678017,1500,1500,1500,1500,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.975806043,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
135.982524331,1500,1500,1500,1500,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
135.9989918,1500,1500,1500,1500,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.026416068,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
136.050605276,1500,1500,1500,1500,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.07627569000002,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
136.103672442,1500,1500,1500,1500,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.12610154200001,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
136.16379610500002,1500,1500,1500,1500,1728,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.175861132,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
136.20915986100002,1500,1500,1500,1500,1728,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.22594285600002,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
136.238249508,1500,1500,1500,1500,1728,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.23827899100002,1500,1500,1500,1500,1728,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.253097707,1500,1500,1500,1500,1728,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.275939759,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
136.30449239400002,1500,1500,1500,1500,1728,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.32627795800002,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
136.359314711,1500,1500,1500,1500,1728,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.37410871100002,1500,1500,1500,1472,1728,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.376085654,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
136.388690728,1500,1500,1500,1462,1728,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.40392791000002,1500,1500,1500,1447,1728,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.418816996,1500,1500,1500,1432,1728,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.426201961,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
136.433712042,1500,1500,1500,1425,1728,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.457716592,1500,1500,1500,1422,1728,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.4585921,1500,1500,1500,1422,1728,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.476589804,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
136.500089499,1500,1500,1500,1422,1728,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.50951543800002,1500,1500,1500,1422,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.526067156,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
136.559773623,1500,1500,1500,1422,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.568959036,1500,1500,1500,1422,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.575822539,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
136.599802087,1500,1500,1500,1427,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.599846242,1500,1500,1500,1427,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.599880135,1500,1500,1500,1447,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.613835782,1500,1500,1500,1500,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.61442308300002,1500,1500,1500,1500,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.626543988,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
136.62781528600001,1500,1500,1500,1500,1725,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.643395843,1500,1500,1500,1500,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.643984775,1500,1500,1500,1500,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.67618167700002,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
136.688286008,1500,1500,1500,1500,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.703315734,1500,1500,1500,1500,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.719616871,1500,1500,1500,1534,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.72860464200002,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
136.733551771,1500,1500,1500,1554,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.749999422,1500,1500,1500,1582,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.76342000100001,1500,1500,1500,1619,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.776139887,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
136.782989697,1500,1500,1500,1651,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.784690283,1500,1500,1500,1651,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.808255295,1500,1500,1500,1676,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.80828082300002,1500,1500,1500,1676,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.808298712,1500,1500,1500,1698,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.808823044,1500,1500,1500,1698,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.826100359,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
136.831030346,1500,1500,1500,1698,1718,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.831058387,1500,1500,1500,1705,1718,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.85430398600002,1500,1500,1500,1705,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.854350936,1500,1500,1500,1710,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.854381708,1500,1500,1500,1713,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.87609122700002,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
136.899687448,1500,1500,1500,1715,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.926477145,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
136.949298946,1500,1500,1500,1715,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
136.97606371700002,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
136.98828714700002,1500,1500,1500,1715,1718,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.004302295,1500,1500,1500,1715,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.019267375,1500,1500,1500,1715,1718,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.02600347,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
137.034065739,1500,1500,1500,1715,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.07595298,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
137.084504976,1500,1500,1500,1715,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.09378501400002,1500,1500,1500,1713,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.12640226000002,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
137.144415022,1500,1500,1500,1713,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.154631585,1500,1500,1500,1710,1720,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.177260875,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
137.183171729,1500,1500,1500,1710,1718,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.18333704,1500,1500,1500,1705,1718,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.18339278300002,1500,1500,1500,1695,1718,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.19894315300002,1500,1500,1500,1691,1718,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.225991405,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
137.244312807,1500,1500,1500,1691,1718,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.27383043100002,1500,1500,1500,1691,1718,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.27595349400002,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
137.28945798700002,1500,1500,1500,1676,1718,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.313663529,1500,1500,1500,1676,1708,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.313713639,1500,1500,1500,1631,1708,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.326162914,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
137.32861676500002,1500,1500,1500,1631,1695,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.328636674,1500,1500,1500,1579,1695,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.34302416900002,1500,1500,1500,1579,1686,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.343039712,1500,1500,1500,1500,1686,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.343053448,1500,1500,1500,1500,1686,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.363419644,1500,1500,1500,1500,1673,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.36344322600002,1500,1500,1500,1500,1673,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.36358576,1500,1500,1500,1500,1661,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.37617048200002,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
137.387057102,1500,1500,1500,1500,1646,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.393039678,1500,1500,1500,1500,1646,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.393089199,1500,1500,1500,1500,1621,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.394124968,1500,1500,1500,1500,1621,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.41782748,1500,1500,1500,1500,1604,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.423721279,1500,1500,1500,1457,1604,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.423772452,1500,1500,1500,1457,1554,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.42381441700002,1500,1500,1500,1405,1554,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.425884806,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
137.438990811,1500,1500,1500,1405,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.43957065400002,1500,1500,1500,1333,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.441803658,1500,1500,1500,1333,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.462978397,1500,1500,1500,1333,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.46311876000001,1500,1500,1500,1289,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.463160493,1500,1500,1500,1289,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.476075836,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
137.490575747,1500,1500,1500,1247,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.490645312,1500,1500,1469,1247,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.508744275,1500,1500,1469,1222,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.508774119,1500,1500,1455,1222,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.51400990300002,1500,1500,1455,1222,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.51446950800002,1500,1500,1455,1200,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.515242926,1500,1500,1450,1200,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.526127838,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
137.52885088000002,1500,1500,1450,1200,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.576012883,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
137.624196735,1500,1500,1450,1200,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.626676526,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
137.674386907,1500,1500,1450,1200,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.675804945,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
137.725210973,1500,1500,1450,1200,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.72592109,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
137.77617597300002,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
137.813113375,1500,1500,1450,1200,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.826041057,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
137.85529523,1500,1500,1450,1200,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.858524725,1500,1500,1445,1200,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.876056425,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
137.910111695,1500,1500,1445,1200,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.91912537500002,1500,1500,1447,1200,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.926082057,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
137.934601557,1500,1500,1445,1200,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.97625718700002,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
137.98551082900002,1500,1500,1445,1200,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
137.99406238100002,1500,1500,1442,1200,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.02410354600002,1500,1500,1445,1200,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.026002725,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
138.07094752100002,1500,1500,1445,1202,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.076227705,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
138.082939571,1500,1500,1445,1217,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.099439726,1500,1500,1445,1217,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.099459596,1500,1500,1445,1232,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.09947182000002,1500,1500,1442,1232,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.12356981300002,1500,1500,1442,1232,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.12359623,1500,1500,1442,1264,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.123609606,1500,1500,1445,1264,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.125992606,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
138.13858105600002,1500,1500,1445,1264,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.138610343,1500,1500,1445,1313,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.13862338,1500,1500,1467,1313,1500,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.153974264,1500,1500,1467,1313,1530,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.153998015,1500,1500,1467,1368,1530,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.15400860100002,1500,1500,1500,1368,1530,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.162548315,1500,1500,1500,1368,1544,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.162642311,1500,1500,1500,1417,1544,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.16268940700002,1500,1500,1500,1417,1544,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.176001437,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
138.18784334400002,1500,1500,1500,1417,1567,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.18786534100002,1500,1500,1500,1472,1567,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.19884141600002,1500,1500,1500,1472,1594,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.198853743,1500,1500,1500,1500,1594,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.204966645,1500,1500,1500,1500,1606,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.20498139100002,1500,1500,1500,1500,1606,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.226026921,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
138.22810457900002,1500,1500,1500,1500,1629,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.228365191,1500,1500,1500,1500,1629,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.233890952,1500,1500,1500,1500,1648,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.248452546,1500,1500,1500,1500,1656,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.263363199,1500,1500,1500,1500,1658,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.27633997700002,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
138.27987702000001,1500,1500,1500,1500,1671,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.29412221,1500,1500,1500,1500,1688,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.309567754,1500,1500,1500,1500,1695,1500,1500,1500,1100,1500,1500,1500,1500,1500,1500,1500,1500,1500
138.326038418,65535,65535,0,0,0,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
