t_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,yaw_rad
6.296887024,-15.43900323285476,1.0869951854096036,-0.65358853968696,1.285253736924934e-07,-1.818621696065872e-07,2.955641258793307e-07,-0.00020687471156779328
6.337956177000001,-15.43900559454362,1.086995870298871,-0.6535883040437169,1.2673124092946344e-07,-1.738632900597342e-07,2.916164741969496e-07,-0.00020702789533603435
6.3821852020000005,-15.43900784131586,1.0869962187360662,-0.6535880797967324,1.214849450028323e-07,-1.6499591498522366e-07,2.8379396174563516e-07,-0.00020718150160674656
6.429804701,-15.439009787814049,1.0869961940092603,-0.6535878849904038,1.1270020437481427e-07,-1.557718266852975e-07,2.727498031494636e-07,-0.00020733627802219201
6.476253377000001,-15.439011273505296,1.0869957980953862,-0.6535877352272513,9.916665273733641e-08,-1.4724578806687113e-07,2.5962861962389606e-07,-0.00020749278617295035
6.525346455,-15.43901217578905,1.0869950713437524,-0.6535876424021622,8.235257915276577e-08,-1.4096469776839476e-07,2.4606270625569277e-07,-0.00020765121145808292
6.587904611000001,-15.439012419957251,1.0869940882752966,-0.6535876137434922,6.470305483789198e-08,-1.3798217170507405e-07,2.3351823405900205e-07,-0.00020781128711958263
6.631553197000001,-15.43901198532362,1.0869929502646605,-0.6535876512326698,4.8382391805895924e-08,-1.3842574971117714e-07,2.23108412555914e-07,-0.00020797234892778319
6.678947166,-15.439010907227821,1.0869917757879388,-0.6535877514118362,3.484775253960699e-08,-1.4182420859154973e-07,2.157891270679592e-07,-0.0002081335106385585
6.713768879000001,-15.439009274355987,1.0869906874508142,-0.6535879056388924,2.4793121656886565e-08,-1.4747498866660098e-07,2.1213927256991534e-07,-0.00020829394832615387
6.732987958000001,-15.439008494725197,1.08699030225894,-0.6535879796527624,2.1774997079955126e-08,-1.502190426286612e-07,2.1172653253816728e-07,-0.00020835778891821173
6.759564360000001,-15.439007221365241,1.0869897987984047,-0.6535881007985677,1.8296839472074606e-08,-1.5473948473809027e-07,2.121985553074181e-07,-0.00020845313464066742
6.813353803,-15.43900491765012,1.0869892023381464,-0.653588320385544,1.521273277387514e-08,-1.6310635410681622e-07,2.1581138470104636e-07,-0.00020861096196347976
6.881742279,-15.43900255324497,1.0869889599070264,-0.6535885458661583,1.558673372861387e-08,-1.721730561607727e-07,2.226252694132853e-07,-0.00020876772192348847
6.950982755,-15.43900032306997,1.0869890963622697,-0.6535887582116974,2.025535603698294e-08,-1.813899851019701e-07,2.3197111785774287e-07,-0.0002089239557542424
7.009654793,-15.438998243454082,1.086989665576795,-0.6535889552665498,3.22248505652936e-08,-1.9020702748298784e-07,2.440618161932448e-07,-0.0002090958768741221
7.046195968,-15.438997092535553,1.0869903169022241,-0.6535890632366612,4.4425671731051745e-08,-1.9468195384979966e-07,2.5315298200721135e-07,-0.0002092212347570081
7.109538381,-15.438996186048508,1.0869913391350765,-0.6535891461896582,6.19186593333955e-08,-1.9712176206350174e-07,2.6378637835614485e-07,-0.00020937839328819048
7.152477377,-15.43899593835116,1.08699249246163,-0.653589164783889,7.976442297544733e-08,-1.9591914850165108e-07,2.728615426036392e-07,-0.00020953587401886456
