axis,kind,start_s,end_s,duration_s,count,status,r2,rmse,coefficient,value
surge_x,segment,114.66538208899998,120.31538208899997,5.6499999999999915,114,ok,0.08066372743335548,7.8251108889000855,quadratic_damping_u,197.234105305
surge_x,segment,114.66538208899998,120.31538208899997,5.6499999999999915,114,ok,0.08066372743335548,7.8251108889000855,bias_force_x,-68.5435122995
sway_y,combined,,,,8,insufficient_dominant_samples,,,,
heave_z,combined,,,,170,ok,0.718416848745312,9.99779557994576,added_mass_w_dot,79.314992787
heave_z,combined,,,,170,ok,0.718416848745312,9.99779557994576,linear_damping_w,-220.364569129
heave_z,combined,,,,170,ok,0.718416848745312,9.99779557994576,quadratic_damping_w,1183.01607279
heave_z,combined,,,,170,ok,0.718416848745312,9.99779557994576,net_buoyancy_minus_weight,15.9381750509
heave_z,combined,,,,170,ok,0.718416848745312,9.99779557994576,depth_stiffness_about_mean,100.291395639
heave_z,segment,50.365382088999986,51.56538208899999,1.2000000000000028,25,ok,0.692293329734059,1.0583665092044108,added_mass_w_dot,56.6612150493
heave_z,segment,50.365382088999986,51.56538208899999,1.2000000000000028,25,ok,0.692293329734059,1.0583665092044108,linear_damping_w,99.1458808286
heave_z,segment,50.365382088999986,51.56538208899999,1.2000000000000028,25,ok,0.692293329734059,1.0583665092044108,quadratic_damping_w,4704.58889017
heave_z,segment,50.365382088999986,51.56538208899999,1.2000000000000028,25,ok,0.692293329734059,1.0583665092044108,net_buoyancy_minus_weight,7.69826839753
heave_z,segment,50.365382088999986,51.56538208899999,1.2000000000000028,25,ok,0.692293329734059,1.0583665092044108,depth_stiffness_about_mean,87.3714746336
heave_z,segment,69.16538208899999,70.36538208899998,1.1999999999999886,25,ok,0.8129625260331226,9.356645235010223,added_mass_w_dot,193.031118755
heave_z,segment,69.16538208899999,70.36538208899998,1.1999999999999886,25,ok,0.8129625260331226,9.356645235010223,linear_damping_w,-1190.91701712
heave_z,segment,69.16538208899999,70.36538208899998,1.1999999999999886,25,ok,0.8129625260331226,9.356645235010223,quadratic_damping_w,3472.27323895
heave_z,segment,69.16538208899999,70.36538208899998,1.1999999999999886,25,ok,0.8129625260331226,9.356645235010223,net_buoyancy_minus_weight,185.344049707
heave_z,segment,69.16538208899999,70.36538208899998,1.1999999999999886,25,ok,0.8129625260331226,9.356645235010223,depth_stiffness_about_mean,-557.354114921
heave_z,segment,79.96538208899999,81.66538208899998,1.6999999999999886,35,ok,0.7846016808713778,0.7988770078956946,added_mass_w_dot,-81.4531074734
heave_z,segment,79.96538208899999,81.66538208899998,1.6999999999999886,35,ok,0.7846016808713778,0.7988770078956946,linear_damping_w,-346.136218434
heave_z,segment,79.96538208899999,81.66538208899998,1.6999999999999886,35,ok,0.7846016808713778,0.7988770078956946,quadratic_damping_w,24657.4100857
heave_z,segment,79.96538208899999,81.66538208899998,1.6999999999999886,35,ok,0.7846016808713778,0.7988770078956946,net_buoyancy_minus_weight,21.281878914
heave_z,segment,79.96538208899999,81.66538208899998,1.6999999999999886,35,ok,0.7846016808713778,0.7988770078956946,depth_stiffness_about_mean,-92.5978280807
heave_z,segment,82.71538208899999,84.56538208899998,1.8499999999999943,38,ok,0.7396609473932709,0.23438247671589263,added_mass_w_dot,-10.6761496821
heave_z,segment,82.71538208899999,84.56538208899998,1.8499999999999943,38,ok,0.7396609473932709,0.23438247671589263,linear_damping_w,-331.512444738
heave_z,segment,82.71538208899999,84.56538208899998,1.8499999999999943,38,ok,0.7396609473932709,0.23438247671589263,quadratic_damping_w,17875.9351969
heave_z,segment,82.71538208899999,84.56538208899998,1.8499999999999943,38,ok,0.7396609473932709,0.23438247671589263,net_buoyancy_minus_weight,17.3350587212
heave_z,segment,82.71538208899999,84.56538208899998,1.8499999999999943,38,ok,0.7396609473932709,0.23438247671589263,depth_stiffness_about_mean,32.8320110145
heave_z,segment,97.86538208899998,98.71538208899997,0.8499999999999943,18,ok,0.9849834231471246,0.09558864340886651,added_mass_w_dot,76.3635713693
heave_z,segment,97.86538208899998,98.71538208899997,0.8499999999999943,18,ok,0.9849834231471246,0.09558864340886651,linear_damping_w,441.327596266
heave_z,segment,97.86538208899998,98.71538208899997,0.8499999999999943,18,ok,0.9849834231471246,0.09558864340886651,quadratic_damping_w,-12650.1730079
heave_z,segment,97.86538208899998,98.71538208899997,0.8499999999999943,18,ok,0.9849834231471246,0.09558864340886651,net_buoyancy_minus_weight,21.1890304185
