t_s,real_baro_ddepth,sim_baro_ddepth,real_depth_pose,sim_depth_pose,real_local_depth,sim_local_depth,real_local_x,sim_local_x,real_local_y,sim_local_y,real_depth_sensor_offset,sim_depth_sensor_offset,real_roll,sim_roll,real_pitch,sim_pitch,real_yaw,sim_yaw,real_imu_roll,sim_imu_roll,real_imu_pitch,sim_imu_pitch,real_imu_yaw,sim_imu_yaw,real_dvl_x,sim_dvl_x,real_dvl_y,sim_dvl_y,real_dvl_z,sim_dvl_z,real_body_vel_x,sim_body_vel_x,real_body_vel_y,sim_body_vel_y,real_body_vel_z,sim_body_vel_z,real_gyro_x,sim_gyro_x,real_gyro_y,sim_gyro_y,real_gyro_z,sim_gyro_z,real_accel_z,sim_accel_z
1.500000,0.002040318,0.000086318,0.306934331,0.302076560,0.371779084,0.361835820,-0.211969644,-0.268101258,1.586671591,1.571240252,0.064844753,0.059759260,0.152471990,0.240520811,2.907553886,2.100617119,-0.025243499,4.197663804,0.112856877,0.254627918,2.864976889,2.009399114,0.101953375,4.774024607,0.353009611,0.304971649,0.042204387,0.036758834,-0.037981693,-0.011759048,,0.306223025,,-0.035870996,,0.012433575,0.000007194,-0.001111424,-0.007591631,-0.034445173,-0.016819067,0.076219467,8.953471450,8.981251332
1.550000,0.002040318,-0.002833367,0.306934331,0.302076560,0.371888995,0.361835820,-0.168255836,-0.268101258,1.700681806,1.571240252,0.064954664,0.059759260,0.100216385,0.240520811,2.839053319,2.100617119,-0.055567031,4.197663804,0.100216385,0.258530054,2.839053319,1.899806145,-0.084656834,4.970464936,0.361133665,0.303587567,0.039596759,0.037908667,-0.033354849,-0.010882849,,0.306223025,,-0.035870996,,0.012433575,-0.001228458,-0.000913491,-0.008876229,-0.042817740,-0.081381164,0.067286233,8.953471450,8.967453738
1.600000,0.002040318,-0.002833367,0.306934331,0.302076560,0.371888995,0.361835820,-0.168255836,-0.268101258,1.700681806,1.571240252,0.064954664,0.059759260,0.100216385,0.240520811,2.839053319,2.100617119,-0.055567031,4.197663804,0.084582046,0.262140161,2.823360291,1.770227178,-0.439202552,5.155775443,0.361133665,0.303587567,0.039596759,0.037908667,-0.033354849,-0.010882849,,0.306223025,,-0.035870996,,0.012433575,-0.001198718,-0.000666339,-0.006467273,-0.041941776,-0.137989849,0.057926620,8.953471450,8.951136349
1.650000,0.002040318,-0.002833367,0.306934331,0.302076560,0.371888995,0.361835820,-0.168255836,-0.268101258,1.700681806,1.571240252,0.064954664,0.059759260,0.100216385,0.240520811,2.839053319,2.100617119,-0.055567031,4.197663804,0.071348707,0.265022999,2.815086942,1.665624251,-0.925969574,5.301221751,0.365090638,0.302552573,0.051754717,0.038833757,-0.044666018,-0.010648180,,0.306223025,,-0.035870996,,0.012433575,0.006782190,-0.000385711,-0.002456445,-0.032833025,-0.180302709,0.047372140,8.953471450,8.935420600
1.700000,0.002040318,-0.002833367,0.306934331,0.302076560,0.371888995,0.361440184,-0.168255836,-0.239693873,1.700681806,1.668443415,0.064954664,0.059363624,0.100216385,0.268575156,2.839053319,1.578975124,-0.055567031,5.436019620,0.081901077,0.267803662,2.815676692,1.591252612,-1.522685684,5.414003361,0.365090638,0.302552573,0.051754717,0.038833757,-0.044666018,-0.010648180,,0.302119078,,-0.039366914,,0.010840854,0.016509507,0.000086967,0.001301593,-0.016532745,-0.218664318,0.028082786,8.953471450,8.925492548
1.750000,0.002040318,-0.002833367,0.306934331,0.302076560,0.371888995,0.361440184,-0.168255836,-0.239693873,1.700681806,1.668443415,0.064954664,0.059363624,0.100216385,0.268575156,2.839053319,1.578975124,-0.055567031,5.436019620,0.089118095,0.270015982,2.822958222,1.570909657,-2.223155633,5.459297616,0.354536951,0.301945855,0.025772069,0.039528246,-0.033783928,-0.011000895,,0.302119078,,-0.039366914,,0.010840854,0.015985297,0.000580848,0.002695350,0.001316496,-0.251883477,0.005325515,8.953471450,8.918993375
1.800000,0.002040318,-0.002833367,0.306934331,0.302076560,0.371888995,0.361440184,-0.168255836,-0.239693873,1.700681806,1.668443415,0.064954664,0.059363624,0.100216385,0.268575156,2.839053319,1.578975124,-0.055567031,5.436019620,0.098981412,0.271397962,2.832224797,1.604184030,-2.990085173,5.433429976,0.355052888,0.301945855,0.022429902,0.039528246,-0.039920375,-0.011000895,,0.302119078,,-0.039366914,,0.010840854,0.015687400,0.000786749,0.004179770,0.019681644,-0.274023473,-0.022160232,8.953471450,8.921219232
1.850000,0.002040318,-0.002833367,0.306934331,0.302076560,0.371888995,0.361440184,-0.168255836,-0.239693873,1.700681806,1.668443415,0.064954664,0.059363624,0.100216385,0.268575156,2.839053319,1.578975124,-0.055567031,5.436019620,0.094612508,0.270807510,2.852791151,1.677480824,-3.805007040,5.334617418,0.355052888,0.301677001,0.022429902,0.039413242,-0.039920375,-0.011573700,,0.302119078,,-0.039366914,,0.010840854,0.014617649,0.000844748,0.006633061,0.031716191,-0.294247806,-0.048799669,8.953471450,8.930539576
1.900000,0.002040318,-0.002833367,0.306934331,0.302076560,0.371658176,0.361440184,-0.123369396,-0.239693873,1.813913584,1.668443415,0.064723845,0.059363624,0.094612508,0.268575156,2.852791151,1.578975124,-3.775917237,5.436019620,0.081998064,0.267991672,2.865218293,1.782829939,-4.671373808,5.145447240,0.336030334,0.301677001,0.015012546,0.039413242,-0.039217759,-0.011573700,,0.302119078,,-0.039366914,,0.010840854,0.009896364,0.001177805,0.003578137,0.036709621,-0.303922027,-0.077299573,8.953471450,8.944849014
1.950000,0.002040318,-0.002833367,0.306934331,0.302076560,0.371658176,0.361440184,-0.123369396,-0.239693873,1.813913584,1.668443415,0.064723845,0.059363624,0.094612508,0.268575156,2.852791151,1.578975124,-3.775917237,5.436019620,0.069134804,0.264178194,2.862012716,1.881850847,-5.571019051,4.896447485,0.380185425,0.302735733,0.020406697,0.038723812,-0.033060078,-0.011885648,,0.302119078,,-0.039366914,,0.010840854,0.011954321,0.001892259,-0.002037900,0.033391409,-0.316940963,-0.102777152,8.953471450,8.958888282
