t_s,real_baro_ddepth,sim_baro_ddepth,real_depth_pose,sim_depth_pose,real_local_depth,sim_local_depth,real_local_x,sim_local_x,real_local_y,sim_local_y,real_depth_sensor_offset,sim_depth_sensor_offset,real_roll,sim_roll,real_pitch,sim_pitch,real_yaw,sim_yaw,real_imu_roll,sim_imu_roll,real_imu_pitch,sim_imu_pitch,real_imu_yaw,sim_imu_yaw,real_dvl_x,sim_dvl_x,real_dvl_y,sim_dvl_y,real_dvl_z,sim_dvl_z,real_body_vel_x,sim_body_vel_x,real_body_vel_y,sim_body_vel_y,real_body_vel_z,sim_body_vel_z,real_gyro_x,sim_gyro_x,real_gyro_y,sim_gyro_y,real_gyro_z,sim_gyro_z,real_accel_z,sim_accel_z
1.750000,0.002040318,-0.002130634,0.306934331,0.302779293,0.371888995,0.357875101,-0.168255836,-0.265033063,1.700681806,1.408617693,0.064954664,0.055095808,0.100216385,-0.099506614,2.839053319,0.756398756,-0.055567031,-12.852333022,0.089118095,-0.098195710,2.822958222,0.763493332,-2.223155633,-13.783541750,0.354536951,0.237013561,0.025772069,0.027893196,-0.033783928,-0.014675721,,0.235339697,,-0.027413759,,0.014527901,0.015985297,0.007488930,0.002695350,0.008406800,-0.251883477,-0.513658236,8.953471450,8.935862765
1.800000,0.002040318,-0.002130634,0.306934331,0.302779293,0.371888995,0.357875101,-0.168255836,-0.265033063,1.700681806,1.408617693,0.064954664,0.055095808,0.100216385,-0.099506614,2.839053319,0.756398756,-0.055567031,-12.852333022,0.098981412,-0.098009526,2.832224797,0.802758450,-2.990085173,-15.340775672,0.355052888,0.237013561,0.022429902,0.027893196,-0.039920375,-0.014675721,,0.235339697,,-0.027413759,,0.014527901,0.015687400,0.006730116,0.004179770,0.018686343,-0.274023473,-0.530278057,8.953471450,8.942875803
1.850000,0.002040318,-0.002130634,0.306934331,0.302779293,0.371888995,0.357875101,-0.168255836,-0.265033063,1.700681806,1.408617693,0.064954664,0.055095808,0.100216385,-0.099506614,2.839053319,0.756398756,-0.055567031,-12.852333022,0.094612508,-0.102257461,2.852791151,0.860305673,-3.805007040,-16.816918174,0.355052888,0.241113361,0.022429902,0.029054914,-0.039920375,-0.015309487,,0.235339697,,-0.027413759,,0.014527901,0.014617649,0.005928531,0.006633061,0.024051451,-0.294247806,-0.541913139,8.953471450,8.949173198
1.900000,0.002040318,-0.002130634,0.306934331,0.302779293,0.371658176,0.357875101,-0.123369396,-0.265033063,1.813913584,1.408617693,0.064723845,0.055095808,0.094612508,-0.099506614,2.852791151,0.756398756,-3.775917237,-12.852333022,0.081998064,-0.109930779,2.865218293,0.931551841,-4.671373808,-18.446932902,0.336030334,0.241113361,0.015012546,0.029054914,-0.039217759,-0.015309487,,0.235339697,,-0.027413759,,0.014527901,0.009896364,0.006239681,0.003578137,0.025038287,-0.303922027,-0.551560652,8.953471450,8.954932949
1.950000,0.002040318,-0.002130634,0.306934331,0.302779293,0.371658176,0.357875101,-0.123369396,-0.265033063,1.813913584,1.408617693,0.064723845,0.055095808,0.094612508,-0.099506614,2.852791151,0.756398756,-3.775917237,-12.852333022,0.069134804,-0.116568539,2.862012716,0.994930593,-5.571019051,-19.977087898,0.380185425,0.244615144,0.020406697,0.029652606,-0.033060078,-0.015513256,,0.235339697,,-0.027413759,,0.014527901,0.011954321,0.007601684,-0.002037900,0.022983983,-0.316940963,-0.560715916,8.953471450,8.957541105
2.000000,0.003061723,-0.002130634,0.307955043,0.302779293,0.371658176,0.357875101,-0.123369396,-0.265033063,1.813913584,1.408617693,0.063703133,0.055095808,0.094612508,-0.099506614,2.852791151,0.756398756,-3.775917237,-12.852333022,0.055847076,-0.122594050,2.856882166,1.054060475,-6.505467425,-21.664996484,0.380185425,0.244615144,0.020406697,0.029652606,-0.033060078,-0.015513256,,0.235339697,,-0.027413759,,0.014527901,0.012474855,0.008573461,-0.002052531,0.019055154,-0.327588022,-0.571715273,8.894631550,8.959895766
2.050000,0.003061723,-0.008245681,0.307955043,0.296664247,0.371658176,0.354108699,-0.123369396,-0.213171949,1.813913584,1.471293690,0.063703133,0.057444452,0.094612508,-0.127243933,2.852791151,1.097344000,-3.775917237,-23.254286778,0.043585102,-0.127243933,2.844428209,1.097344000,-7.457114357,-23.254286778,0.346095920,0.248589876,0.014311479,0.029915838,-0.034192856,-0.015475417,,0.248589876,,-0.029915838,,0.015475417,0.015186122,0.009885307,-0.006242042,0.015189029,-0.333886415,-0.584226399,8.894631550,8.960281810
2.100000,0.003061723,-0.008245681,0.307955043,0.296664247,0.371658176,0.354108699,-0.123369396,-0.213171949,1.813913584,1.471293690,0.063703133,0.057444452,0.094612508,-0.127243933,2.852791151,1.097344000,-3.775917237,-23.254286778,0.040070153,-0.129138787,2.832197656,1.133874406,-8.438426367,-25.030486187,0.357747853,0.248589876,0.029741708,0.029915838,-0.034739438,-0.015475417,,0.248589876,,-0.029915838,,0.015475417,0.014283063,0.011847715,-0.005559068,0.012365435,-0.343873650,-0.608213613,8.894631550,8.956943153
2.150000,0.003061723,-0.008245681,0.307955043,0.296664247,0.371658176,0.354108699,-0.123369396,-0.213171949,1.813913584,1.471293690,0.063703133,0.057444452,0.094612508,-0.127243933,2.852791151,1.097344000,-3.775917237,-23.254286778,0.031948976,-0.128398251,2.812552410,1.161587209,-9.435881545,-26.743552693,0.357747853,0.253925428,0.029741708,0.030346788,-0.034739438,-0.015314154,,0.248589876,,-0.029915838,,0.015475417,0.015921988,0.013573950,-0.006407729,0.011025322,-0.348353416,-0.638676614,8.894631550,8.952008564
2.200000,0.003061723,-0.008245681,0.307955043,0.296664247,0.371658176,0.354108699,-0.123369396,-0.213171949,1.813913584,1.471293690,0.063703133,0.057444452,0.094612508,-0.127243933,2.852791151,1.097344000,-3.775917237,-23.254286778,0.027738964,-0.126745085,2.801880842,1.190941908,-10.446983537,-28.712644182,0.369783372,0.253925428,-0.004035082,0.030346788,-0.040459622,-0.015314154,,0.248589876,,-0.029915838,,0.015475417,0.017880928,0.014904856,-0.001703259,0.011910218,-0.353285581,-0.682665614,8.894631550,8.948591522
